policy_id,month,cuml_prob
C001000551,89,0.44061719984719366
C001000774,89,0.5522948116224732
C001000789,89,0.5316764127921165
C001001003,89,0.4961054470264803
C001001125,89,0.4839367605257006
C001001153,89,0.40689636353141106
C001000002,90,0.46111691742251687
C001000067,90,0.49526806232113735
C001000157,90,0.5302616187106453
C001000244,90,0.510569367891851
C001000551,90,0.43691964549505696
C001000774,90,0.5489336866238894
C001000789,90,0.5282340748992492
C001001003,90,0.4925425906041289
C001001125,90,0.48033862342430095
C001001153,90,0.40315160830782165
C001000002,91,0.45732385119094704
C001000067,91,0.49156868406644
C001000157,91,0.5266843915272682
C001000244,91,0.5069202504138949
C001000551,91,0.4330764667361738
C001000774,91,0.545431866573585
C001000789,91,0.5246490790613837
C001001003,91,0.48883478641682077
C001001125,91,0.4765950823611117
C001001153,91,0.39926263162881925
C001000002,92,0.4538613150659268
C001000067,92,0.488189199044981
C001000157,92,0.5234142084025385
C001000244,92,0.5035856406736186
C001000551,92,0.4295701218066247
C001000774,92,0.5422294829620141
C001000789,92,0.5213719227150698
C001001003,92,0.4854477955593645
C001001125,92,0.47317632560958744
C001001153,92,0.3957174255283118
C001000002,93,0.45019155598477795
C001000067,93,0.48460486255057567
C001000157,93,0.5199433945066618
C001000244,93,0.5000478069652603
C001000551,93,0.42585596506728424
C001000774,93,0.5388294338387604
C001000789,93,0.5178938430536013
C001001003,93,0.48185569949191126
C001001125,93,0.46955146341067017
C001001153,93,0.39196516967373307
C001000002,94,0.44661479647383556
C001000067,94,0.48110876494200966
C001000157,94,0.5165556211359239
C001000244,94,0.4965959755950292
C001000551,94,0.4222379610692852
C001000774,94,0.5355095379376429
C001000789,94,0.51449911296116
C001001003,94,0.47835223433021495
C001001125,94,0.4660169626374254
C001001153,94,0.3883131081670124
C001000002,95,0.4431544851722594
C001000067,95,0.4777240293575299
C001000157,95,0.5132734798127613
C001000244,95,0.4932530612814607
C001000551,95,0.4187396675367702
C001000774,95,0.5322920247089847
C001000789,95,0.5112103600463953
C001001003,95,0.4749605563405931
C001001125,95,0.46259611284035745
C001001153,95,0.38478477334704225
C001000002,96,0.43967909246065434
C001000067,96,0.47432208549678534
C001000157,96,0.5099723742783512
C001000244,96,0.48989211766076074
C001000551,96,0.4152280410862348
C001000774,96,0.5290547883388372
C001000789,96,0.5079027328199056
C001001003,96,0.4715518249394072
C001001125,96,0.4591589348564853
C001001153,96,0.3812458699295121
C001000002,97,0.4362787957760554
C001000067,97,0.47099124780222296
C001000157,97,0.5067380377432394
C001000244,97,0.48660041177467434
C001000551,97,0.4117941635996366
C001000774,97,0.5258819202880441
C001000789,97,0.5046621318956782
C001001003,97,0.4682145275850962
C001001125,97,0.45579463970715334
C001001153,97,0.3777881297120449
C001000002,98,0.43266772896373173
C001000067,98,0.4674513205910741
C001000157,98,0.5032982321479981
C001000244,98,0.48310096751918835
C001000551,98,0.40814947464884926
C001000774,98,0.5225062754589365
C001000789,98,0.5012158010289824
C001001003,98,0.46466793840996085
C001001125,98,0.452220290806179
C001001153,98,0.3741211765691934
C001000002,99,0.4292785968854298
C001000067,99,0.464126474755924
C001000157,99,0.5000651192110452
C001000244,99,0.4798130998352535
C001000551,99,0.4047307128387437
C001000774,99,0.5193323205029456
C001000789,99,0.49797668457189004
C001001003,99,0.46133702743958926
C001001125,99,0.448864188173987
C001001153,99,0.3706844203370624
C001000002,100,0.42601994371974033
C001000067,100,0.46092734762430504
C001000157,100,0.49695213150447254
C001000244,100,0.47664858976234714
C001000551,100,0.4014453423150255
C001000774,100,0.5162752348362059
C001000789,100,0.49485803589966276
C001001003,100,0.45813224138647335
C001001125,100,0.4456359745155092
C001001153,100,0.36738441340398703
C001000002,101,0.4226325290142668
C001000067,101,0.45759941574582624
C001000157,101,0.4937115784643861
C001000244,101,0.47335565913935007
C001000551,101,0.39803200917842035
C001000774,101,0.5130917645444297
C001000789,101,0.49161171525079594
C001001003,101,0.45479860813388895
C001001125,101,0.44227882069737484
C001001153,101,0.36395865181574105
C001000002,102,0.41931367751600973
C001000067,102,0.45433645469424
C001000157,102,0.49053206646113007
C001000244,102,0.47012600903749535
C001000551,102,0.3946896108055567
C001000774,102,0.5099671520095878
C001000789,102,0.4884266693369381
C001001003,102,0.4515302418619738
C001001125,102,0.438988240589622
C001001153,102,0.3606068475558652
C001000002,103,0.41590764648838613
C001000067,103,0.45098530269265663
C001000157,103,0.48726430855094033
C001000244,103,0.4668080225699176
C001000551,103,0.39126132931760843
C001000774,103,0.5067546657231577
C001000789,103,0.4851533538410834
C001001003,103,0.4481737304385142
C001001125,103,0.4356097944953653
C001001153,103,0.35717178213765133
C001000002,104,0.4123902316884766
C001000067,104,0.44752190167440337
C001000157,104,0.48388461468842614
C001000244,104,0.46337777580994255
C001000551,104,0.38772298792834053
C001000774,104,0.5034309001068895
C001000789,104,0.4817680514837926
C001001003,104,0.4447049963188963
C001001125,104,0.4321193341738138
C001001153,104,0.353629504247783
C001000002,105,0.4091096531550882
C001000067,105,0.4442892422474019
C001000157,105,0.4807277921507167
C001000244,105,0.46017502457355935
C001000551,105,0.38442478495464905
C001000774,105,0.5003251737214388
C001000789,105,0.47860611925224844
C001001003,105,0.44146754928186915
C001001125,105,0.42886247957442847
C001001153,105,0.35033045809954605
C001000002,106,0.40553743230381184
C001000067,106,0.44076647771183536
C001000157,106,0.47728512759542224
C001000244,106,0.4566837027807775
C001000551,106,0.3808354672175672
C001000774,106,0.4969369631979938
C001000789,106,0.4751580252946394
C001001003,106,0.4379397781676876
C001001125,106,0.42531452396825775
C001001153,106,0.34674334660158135
C001000002,107,0.4022401244890486
C001000067,107,0.4375122777848681
C001000157,107,0.4741025451984468
C001000244,107,0.45345747486632565
C001000551,107,0.3775243312052214
C001000774,107,0.4938035350518645
C001000789,107,0.47197055724644155
C001001003,107,0.4346811500538245
C001001125,107,0.42203815061829836
C001001153,107,0.34343715623421855
C001000002,108,0.39888288462879856
C001000067,108,0.4341963985810861
C001000157,108,0.4708572741331281
C001000244,108,0.4501690287536112
C001000551,108,0.37415495319338304
C001000774,108,0.4906072045763494
C001000789,108,0.4687204373569423
C001001003,108,0.431360954530079
C001001125,108,0.4187007695172368
C001001153,108,0.34007570151546607
C001000002,109,0.39570987445469596
C001000067,109,0.43106011111433856
C001000157,109,0.4677855541652677
C001000244,109,0.44705768780611455
C001000551,109,0.3709722852854328
C001000774,109,0.48758070077432436
C001000789,109,0.46564425247193536
C001001003,109,0.42822076773381257
C001001125,109,0.4155451660746356
C001001153,109,0.3369032170385026
C001000002,110,0.39250520504263214
C001000067,110,0.4278901738694804
C001000157,110,0.4646786697619686
C001000244,110,0.4439119684374306
C001000551,110,0.3677596650504558
C001000774,110,0.4845184470907565
C001000789,110,0.4625329761271518
C001001003,110,0.4250470716497648
C001001125,110,0.4123567217514053
C001001153,110,0.33370355654316114
C001000002,111,0.38915886818329254
C001000067,111,0.4245775537239594
C001000157,111,0.46142954976745637
C001000244,111,0.4406235776200108
C001000551,111,0.3644069749119868
C001000774,111,0.4813148058862076
C001000789,111,0.4592793975181535
C001001003,111,0.42173072079261265
C001001125,111,0.4090258608955491
C001001153,111,0.3303672857996843
C001000002,112,0.38587132590498235
C001000067,112,0.4213205746655621
C001000157,112,0.45823260209053074
C001000244,112,0.43738933759396115
C001000551,112,0.3611151451799059
C001000774,112,0.4781614054174629
C001000789,112,0.45607819784949466
C001001003,112,0.41847027178604485
C001001125,112,0.4057520509633205
C001001153,112,0.32709447716764917
C001000002,113,0.38281483173143155
C001000067,113,0.41829019784015486
C001000157,113,0.45525592315079705
C001000244,113,0.43437914545636047
C001000551,113,0.35805641587556863
C001000774,113,0.47522419428608254
C001000789,113,0.45309768111104926
C001001003,113,0.41543684415925
C001001125,113,0.4027070039684094
C001001153,113,0.3240560180739186
C001000002,114,0.37969810044120966
C001000067,114,0.41519779800249057
C001000157,114,0.45221615927287584
C001000244,114,0.43130636967320485
C001000551,114,0.3549391561527639
C001000774,114,0.47222365319626713
C001000789,114,0.4500541195579748
C001001003,114,0.41234150900638533
C001001125,114,0.3996006242621276
C001001153,114,0.3209620098876019
C001000002,115,0.3766035475902901
C001000067,115,0.41212508470426273
C001000157,115,0.4491935672739165
C001000244,115,0.4282521737491614
C001000551,115,0.3518458408717917
C001000774,115,0.4692389712367821
C001000789,115,0.44702787383694176
C001001003,115,0.4092660584003303
C001001125,115,0.3965150181456257
C001001153,115,0.3178943758093489
C001000002,116,0.37370655003387454
C001000067,116,0.409246420091999
C001000157,116,0.44635987172912683
C001000244,116,0.4253899624570548
C001000551,116,0.3489516051880659
C001000774,116,0.46643982145931884
C001000789,116,0.4441908645770819
C001001003,116,0.40638499269611617
C001001125,116,0.39362518384550244
C001001153,116,0.3150265396161439
C001000002,117,0.37071677112677576
C001000067,117,0.4062734006139272
C001000157,117,0.44343126147304507
C001000244,117,0.4224330202166028
C001000551,117,0.34596631444423287
C001000774,117,0.4635458951635628
C001000789,117,0.4412589439098681
C001001003,117,0.40340966049800614
C001001125,117,0.39064155797102357
C001001153,117,0.3120708990419308
C001000002,118,0.36791275041251287
C001000067,118,0.4034830866111194
C001000157,118,0.44068073291371707
C001000244,118,0.4196569430206598
C001000551,118,0.3431680258402624
C001000774,118,0.4608269920034085
C001000789,118,0.4385054127077774
C001001003,118,0.40061733142680156
C001001125,118,0.387842154324659
C001001153,118,0.30930265163039633
C001000002,119,0.3651575421446752
C001000067,119,0.40073943399750794
C001000157,119,0.43797439782299835
C001000244,119,0.41692647843516306
C001000551,119,0.34041989595278066
C001000774,119,0.4581508704816675
C001000789,119,0.43579622451250666
C001001003,119,0.39787184530352454
C001001125,119,0.3850903861888154
C001001153,119,0.3065861577890023
C001000002,120,0.3622559380613404
C001000067,120,0.39784793284898723
C001000157,120,0.435120275785024
C001000244,120,0.4140479996101257
C001000551,120,0.33752730710981016
C001000774,120,0.4553276342903986
C001000789,120,0.4329392031061285
C001001003,120,0.39497857162428573
C001001125,120,0.3821912203697036
C001001153,120,0.30372916867001126
C001000002,121,0.35937091011153377
C001000067,121,0.39497082999170846
C001000157,121,0.4322783647776672
C001000244,121,0.411182954926809
C001000551,121,0.3346528419577038
C001000774,121,0.4525154730479157
C001000789,121,0.43009451757838596
C001001003,121,0.3920998689659046
C001001125,121,0.3793074018615497
C001001153,121,0.3008924354101006
C001000002,122,0.3566916155642669
C001000067,122,0.3922969858554513
C001000157,122,0.42963542271575206
C001000244,122,0.40851950687617794
C001000551,122,0.3319847953718542
C001000774,122,0.4498992927660156
C001000789,122,0.42744909658429137
C001001003,122,0.3894246856621807
C001001125,122,0.37662813662833555
C001001153,122,0.29826152804636635
C001000002,123,0.35382617458949267
C001000067,123,0.3894353214277896
C001000157,123,0.42680489103186847
C001000244,123,0.4056680976261429
C001000551,123,0.32913292797865495
C001000774,123,0.447096448398725
C001000789,123,0.4246160190191933
C001001003,123,0.38656174665854104
C001001125,123,0.3737615515706086
C001001153,123,0.29545162932897917
C001000002,124,0.3511362857563234
C001000067,124,0.3867470309402123
C001000157,124,0.4241440057730505
C001000244,124,0.402988614458147
C001000551,124,0.326457243939323
C001000774,124,0.4444606662994031
C001000789,124,0.4219528439169161
C001001003,124,0.3838724092946015
C001001125,124,0.3710694741890752
C001001153,124,0.2928174705294725
C001000002,125,0.3481622574004475
C001000067,125,0.38377255579191305
C001000157,125,0.42119775776502033
C001000244,125,0.4000229439369782
C001000551,125,0.3235005822210188
C001000774,125,0.4415411608083249
C001000789,125,0.4190041782255857
C001001003,125,0.3808969469455627
C001001125,125,0.3680917590091683
C001001153,125,0.2899091336517171
C001000002,126,0.34540327316275216
C001000067,126,0.38101105980748634
C001000157,126,0.41846048132515035
C001000244,126,0.397268731154851
C001000551,126,0.3207592806147472
C001000774,126,0.43882773173910994
C001000789,126,0.41626476718239946
C001001003,126,0.3781346965372161
C001001125,126,0.3653281546166369
C001001153,126,0.28721494243042933
C001000002,127,0.3425703707693276
C001000067,127,0.3781734589594357
C001000157,127,0.4156457585856145
C001000244,127,0.39443771353249807
C001000551,127,0.31794612081763174
C001000774,127,0.4360365210862674
C001000789,127,0.4134479622993975
C001001003,127,0.37529648426740925
C001001125,127,0.362489296090977
C001001153,127,0.28445245266408203
C001000002,128,0.33985975027469073
C001000067,128,0.3754563146836799
C001000157,128,0.41294859749402346
C001000244,128,0.39172601084967235
C001000551,128,0.31525590665649506
C001000774,128,0.4333609225306848
C001000789,128,0.41074891409412606
C001001003,128,0.372578911254412
C001001125,128,0.3597718169404997
C001001153,128,0.28181291393013724
C001000002,129,0.3370751427752658
C001000067,129,0.3726629215577635
C001000157,129,0.41017377037209213
C001000244,129,0.38893732590443647
C001000551,129,0.3124938179495136
C001000774,129,0.4306072836914873
C001000789,129,0.40797225662467634
C001001003,129,0.3697852383808102
C001001125,129,0.35697897252596444
C001001153,129,0.279105130382528
C001000002,130,0.3345705252251774
C001000067,130,0.3701485821859586
C001000157,130,0.4076744139612835
C001000244,130,0.38642645038425383
C001000551,130,0.31001081146661746
C001000774,130,0.4281261422368106
C001000789,130,0.4054713486536151
C001001003,130,0.36727078780246986
C001001125,130,0.3544659065579063
C001001153,130,0.27667292521220754
C001000002,131,0.33202248770382653
C001000067,131,0.3675888708872292
C001000157,131,0.4051282608533762
C001000244,131,0.38386950660677394
C001000551,131,0.30748608754757495
C001000774,131,0.425597691688045
C001000789,131,0.4029237101455238
C001001003,131,0.3647111010826277
C001001125,131,0.3519082554169764
C001001153,131,0.27420179586877746
C001000002,132,0.32951229519012565
C001000067,132,0.36506540452157527
C001000157,132,0.40261647389398686
C001000244,132,0.38134801375013666
C001000551,132,0.30500018122397293
C001000774,132,0.4231025188164056
C001000789,132,0.40041055257375796
C001001003,132,0.36218779596340417
C001001125,132,0.34938757932207415
C001001153,132,0.27177058513891145
C001000002,133,0.3269349796433884
C001000067,133,0.3624726132957538
C001000157,133,0.4000339250894906
C001000244,133,0.3787564639317957
C001000551,133,0.3024491730305081
C001000774,133,0.42053616652690834
C001000789,133,0.3978266932698546
C001001003,133,0.35959531309499887
C001001125,133,0.3467984455053174
C001001153,133,0.2692777055508328
C001000002,134,0.32392932387381873
C001000067,134,0.3594465249362097
C001000157,134,0.3970175191389785
C001000244,134,0.37573080867718345
C001000551,134,0.29947596579990965
C001000774,134,0.41753753306060387
C001000789,134,0.394808884246856
C001001003,134,0.3565697688688797
C001001125,134,0.34377764624790214
C001001153,134,0.266374825079444
C001000002,135,0.321529935191608
C001000067,135,0.35702896538573425
C001000157,135,0.3946059222841429
C001000244,135,0.37331280283635115
C001000551,135,0.29710385811328777
C001000774,135,0.4151392514479169
C001000789,135,0.39239626519450543
C001001003,135,0.35415278768707775
C001001125,135,0.34136510766053185
C001001153,135,0.26406083178037065
C001000002,136,0.318849735311895
C001000067,136,0.35432649785990944
C001000157,136,0.3919082408543811
C001000244,136,0.3706089967933456
C001000551,136,0.29445558950286965
C001000774,136,0.4124555169545694
C001000789,136,0.389697545840867
C001001003,136,0.3514511188706273
C001001125,136,0.3386690952500739
C001001153,136,0.26147956338506245
C001000002,137,0.3160920965867637
C001000067,137,0.3515437586287163
C001000157,137,0.3891283398191214
C001000244,137,0.36782394586346434
C001000551,137,0.29173242219951756
C001000774,137,0.4096889333405154
C001000789,137,0.38691669261732137
C001001003,137,0.34866937118853836
C001001125,137,0.33589393880810914
C001001153,137,0.25882764222206733
C001000002,138,0.31325813324527735
C001000067,138,0.3486816642966559
C001000157,138,0.3862669331757383
C001000244,138,0.3649584777688228
C001000551,138,0.2889356075737566
C001000774,138,0.4068401082011398
C001000789,138,0.3840544311729614
C001001003,138,0.3458084770873876
C001001125,138,0.3330406416427499
C001001153,138,0.2561065028467175
C001000002,139,0.31085696814165015
C001000067,139,0.3462547942293615
C001000157,139,0.3838388583838349
C001000244,139,0.3625279491884688
C001000551,139,0.28656729566569294
C001000774,139,0.40442180679908757
C001000789,139,0.3816257314185203
C001001003,139,0.3433827691631626
C001001125,139,0.33062202985013556
C001001153,139,0.2538042708682971
C001000002,140,0.3082639310861129
C001000067,140,0.3436320539223228
C001000157,140,0.38121295600263316
C001000244,140,0.35990042539891093
C001000551,140,0.2840111675093587
C001000774,140,0.40180553447793976
C001000789,140,0.37899925759729103
C001001003,140,0.3407614349388476
C001001125,140,0.32800904459188274
C001001153,140,0.2513215366569668
C001000002,141,0.3057211283029728
C001000067,141,0.3410581451944575
C001000157,141,0.37863405018442325
C001000244,141,0.3573209778268161
C001000551,141,0.2815060120797065
C001000774,141,0.3992351293364271
C001000789,141,0.376419896900393
C001001003,141,0.3381890588665076
C001001125,141,0.3254455537430738
C001001153,141,0.2488904167793908
C001000002,142,0.303449822423813
C001000067,142,0.3387573837322008
C001000157,142,0.37632722114861866
C001000244,142,0.35501455185537006
C001000551,142,0.27926956001754416
C001000774,142,0.3969350949618426
C001000789,142,0.3741127508474655
C001001003,142,0.3358897964244411
C001001125,142,0.3231548176287188
C001001153,142,0.2467218336062031
C001000002,143,0.3007786117413112
C001000067,143,0.33604949569964543
C001000157,143,0.3736102401788951
C001000244,143,0.35229912745834824
C001000551,143,0.27664083156792907
C001000774,143,0.39422512977997004
C001000789,143,0.37139550606608235
C001001003,143,0.33318382983855654
C001001125,143,0.3204595973832569
C001001153,143,0.24417503531854126
C001000002,144,0.29845518440237073
C001000067,144,0.3336923613295068
C001000157,144,0.3712434589035782
C001000244,144,0.3499346616829187
C001000551,144,0.2743556764502036
C001000774,144,0.39186358395234555
C001000789,144,0.36902859220235046
C001001003,144,0.330828507383915
C001001125,144,0.31811425972188884
C001001153,144,0.24196301069814702
C001000002,145,0.2962159625822734
C001000067,145,0.33141905097309493
C001000157,145,0.3689593055307437
C001000244,145,0.34765359545532637
C001000551,145,0.2721545115780884
C001000774,145,0.3895837043665865
C001000789,145,0.3667443972716841
C001001003,145,0.3285570682686772
C001001125,145,0.31585301002909755
C001001153,145,0.23983397997242198
C001000002,146,0.2938787526789838
C001000067,146,0.3290445682621798
C001000157,146,0.36657187106552613
C001000244,146,0.34527028806178933
C001000551,146,0.269858259609192
C001000774,146,0.3871999137319679
C001000789,146,0.36435701065243464
C001001003,146,0.3261846707374292
C001001125,146,0.3134918461223762
C001001153,146,0.23761476048078836
C001000002,147,0.29139691021376585
C001000067,147,0.3265212373048998
C001000157,147,0.36403294085187904
C001000244,147,0.342736762716997
C001000551,147,0.26742130159465105
C001000774,147,0.3846639290013204
C001000789,147,0.3618182343577007
C001001003,147,0.3236637030473974
C001001125,147,0.3109834823412413
C001001153,147,0.23526156122590933
C001000002,148,0.2892105219341777
C001000067,148,0.324296656091652
C001000157,148,0.36179302599553176
C001000244,148,0.34050249097545776
C001000551,148,0.2652756511398148
C001000774,148,0.38242581169416034
C001000789,148,0.3595785440477658
C001001003,148,0.3214413321604531
C001001125,148,0.30877279630022575
C001001153,148,0.2331913804744106
C001000002,149,0.28677890970165465
C001000067,149,0.32182074289812435
C001000157,149,0.35929829023536686
C001000244,149,0.3380150116926622
C001000551,149,0.26289067248758946
C001000774,149,0.3799321878136093
C001000789,149,0.35708415696949664
C001001003,149,0.3189680198249954
C001001125,149,0.306313124969426
C001001153,149,0.23089219819799223
C001000002,150,0.2846235483185637
C001000067,150,0.31962449348065186
C001000157,150,0.3570837834545943
C001000244,150,0.3358078091202814
C001000551,150,0.2607778232928652
C001000774,150,0.3777178767398956
C001000789,150,0.3548700473076363
C001001003,150,0.31677420252084176
C001001125,150,0.30413197243546636
C001001153,150,0.22885704731970466
C001000002,151,0.28229979776920383
C001000067,151,0.317254939888078
C001000157,151,0.35469287285132783
C001000244,151,0.33342570127503623
C001000551,151,0.25850115420523545
C001000774,151,0.37532633611808536
C001000789,151,0.35247965856342595
C001001003,151,0.3144074057454927
C001001125,151,0.3017794391948007
C001001153,151,0.22666589348067276
C001000002,152,0.2800378281522065
C001000067,152,0.31494665534697025
C001000157,152,0.35236211466434064
C001000244,152,0.33110444619756607
C001000551,152,0.25628626722749254
C001000774,152,0.37299411713059866
C001000789,152,0.35014950276404094
C001001003,152,0.3121019402173383
C001001125,152,0.2994884707170444
C001001153,152,0.22453599931630946
C001000002,153,0.2776803424692682
C001000067,153,0.3125390666674457
C001000157,153,0.34992931625277135
C001000244,153,0.3286825438287818
C001000551,153,0.25397917788608637
C001000774,153,0.3705588960621828
C001000789,153,0.3477174324015254
C001001003,153,0.3096974332236898
C001001125,153,0.29709972229818116
C001001153,153,0.22231934169952083
C001000002,154,0.27552511571173366
C001000067,154,0.3103363845059059
C001000157,154,0.3477019746846187
C001000244,154,0.32646605854842387
C001000551,154,0.2518712165212779
C001000774,154,0.36832852656495063
C001000789,154,0.34549084691533394
C001001003,154,0.3074976978615756
C001001125,154,0.29491497880773865
C001001153,154,0.2202957157516126
C001000002,155,0.2731597542520575
C001000067,155,0.30791710913767517
C001000157,155,0.345253844007423
C001000244,155,0.3240308374362253
C001000551,155,0.24955905033619585
C001000774,155,0.36587616830801056
C001000789,155,0.3430436466529955
C001001003,155,0.3050818003800796
C001001125,155,0.2925161844798697
C001001153,155,0.21807794658753754
C001000002,156,0.2709294699148691
C001000067,156,0.3056342182359693
C001000157,156,0.3429420102784717
C001000244,156,0.32173213990736843
C001000551,156,0.2473801999177611
C001000774,156,0.36355947143898265
C001000789,156,0.3407327877275474
C001001003,156,0.3028022336169525
C001001125,156,0.29025337265491447
C001001153,156,0.215989876098975
C001000002,157,0.26876787448780276
C001000067,157,0.30341998073639975
C001000157,157,0.3406980970280649
C001000244,157,0.31950186076147014
C001000551,157,0.2452696457405741
C001000774,157,0.36131002304543663
C001000789,157,0.3384899106029003
C001001003,157,0.3005913480240794
C001001125,157,0.2880593135999716
C001001153,157,0.21396895897611928
C001000002,158,0.2667252431394096
C001000067,158,0.30132609370403024
C001000157,158,0.33857468321606976
C001000244,158,0.31739215560473805
C001000551,158,0.24327633230221218
C001000774,158,0.3591806270090298
C001000789,158,0.33636755941568497
C001001003,158,0.2985007472588625
C001001125,158,0.2859851497001875
C001001153,158,0.2120618536216671
C001000002,159,0.26451650854531067
C001000067,159,0.29906026897625826
C001000157,159,0.3362752911642958
C001000244,159,0.3151084984386178
C001000551,159,0.24112212210168815
C001000774,159,0.3568739350569006
C001000789,159,0.33406940871845164
C001001003,159,0.296238607195188
C001001125,159,0.28374137496946134
C001001153,159,0.21000251648685722
C001000002,160,0.26196777191933857
C001000067,160,0.29644348200325593
C001000157,160,0.3336176295203884
C001000244,160,0.31247018404391114
C001000551,160,0.2386378598611728
C001000774,160,0.3542067635162725
C001000789,160,0.33141330011428194
C001001003,160,0.29362624316693714
C001001125,160,0.28115097506044545
C001001153,160,0.20762988207957506
C001000002,161,0.2599208156195069
C001000067,161,0.29434017168299353
C001000157,161,0.331479813066411
C001000244,161,0.31034883971838173
C001000551,161,0.23664390209118308
C001000774,161,0.35206045641799594
C001000789,161,0.3292768256040883
C001001003,161,0.2915266191064096
C001001125,161,0.27906959555233934
C001001153,161,0.20572725470236536
C001000002,162,0.25789672696116744
C001000067,162,0.29225885474518093
C001000157,162,0.32936288923585166
C001000244,162,0.3082490310933434
C001000551,162,0.23467329475183282
C001000774,162,0.34993438071127336
C001000789,162,0.3271613125930337
C001001003,162,0.28944906586475544
C001001125,162,0.2770106177506961
C001001153,162,0.20384843769843533
C001000002,163,0.25582264278040545
C001000067,163,0.29012456403398423
C001000157,163,0.32719056354901727
C001000244,163,0.30609510541225704
C001000551,163,0.232655129837318
C001000774,163,0.3477518884722356
C001000789,163,0.32499052001511763
C001001003,163,0.287318755314759
C001001125,163,0.2748998980076777
C001001153,163,0.20192586637702692
C001000002,164,0.2539447368814506
C001000067,164,0.2881907684833179
C001000157,164,0.32522096510785675
C001000244,164,0.3041429269477997
C001000551,164,0.23082883633850637
C001000774,164,0.3457723890031497
C001000789,164,0.3230223868243895
C001001003,164,0.28538867227783477
C001001125,164,0.2729880430061293
C001001153,164,0.20018747365502804
C001000002,165,0.2517841652740389
C001000067,165,0.28596426054368584
C001000157,165,0.3229516434013968
C001000244,165,0.30189455063790693
C001000551,165,0.22872880941646684
C001000774,165,0.3434908483422619
C001000789,165,0.32075484261271303
C001001003,165,0.2831665648114482
C001001125,165,0.2707874889217885
C001001153,165,0.19819017399995387
C001000002,166,0.2499192114481486
C001000067,166,0.2840409740799992
C001000157,166,0.320989991888078
C001000244,166,0.29995176387683353
C001000551,166,0.22691712467257175
C001000774,166,0.34151792983461615
C001000789,166,0.31879480511712055
C001001003,166,0.2812471888699123
C001001125,166,0.2688872222306706
C001001153,166,0.19646854181218903
C001000002,167,0.2477167495664977
C001000067,167,0.28176791549523245
C001000157,167,0.3186699258417404
C001000244,167,0.29765492373959646
C001000551,167,0.22477878472305723
C001000774,167,0.33918368873377747
C001000789,167,0.31647674138824405
C001001003,167,0.2789788836288979
C001001125,167,0.2666420926720743
C001001153,167,0.19443820954833949
C001000002,168,0.24581508201614624
C001000067,168,0.2798037922101529
C001000157,168,0.316663719390387
C001000244,168,0.29566960502269535
C001000551,168,0.22293354612802785
C001000774,168,0.3371644774995131
C001000789,168,0.31447234851988504
C001001003,168,0.2770189833447084
C001001125,168,0.2647027376000728
C001001153,168,0.1926876809754378
C001000002,169,0.24396432890382475
C001000067,169,0.27789090851756765
C001000157,169,0.31470853477868305
C001000244,169,0.2937354987084848
C001000551,169,0.22113866529504253
C001000774,169,0.33519594729054203
C001000789,169,0.31251900514915787
C001001003,169,0.27511031632997296
C001001125,169,0.262814545863875
C001001153,169,0.1909862753095105
C001000002,170,0.2419898979810538
C001000067,170,0.27584871768030667
C001000157,170,0.312619739572868
C001000244,170,0.2916700141422182
C001000551,170,0.2192248855345292
C001000774,170,0.33309215714283535
C001000789,170,0.31043225798732144
C001001003,170,0.2730727411042544
C001001125,170,0.2607993409906465
C001001153,170,0.18917364026791328
C001000002,171,0.2398850782843109
C001000067,171,0.2736699687048672
C001000157,171,0.31038961238083057
C001000244,171,0.28946568350568447
C001000551,171,0.21718591955994224
C001000774,171,0.33084517372104083
C001000789,171,0.3082044103643439
C001001003,171,0.27089904701177897
C001001125,171,0.2586500990128089
C001001153,171,0.18724412612186617
C001000002,172,0.23792198407525741
C001000067,172,0.2716363326034825
C001000157,172,0.3083064631819248
C001000244,172,0.2874074838779059
C001000551,172,0.21528536710705984
C001000774,172,0.3287454836218214
C001000789,172,0.30612347780141486
C001001003,172,0.2688702517235812
C001001125,172,0.25664467693892745
C001001153,172,0.1854471790450613
C001000002,173,0.23586736686620047
C001000067,173,0.2695062251364408
C001000157,173,0.3061228681631211
C001000244,173,0.28525093194205314
C001000551,173,0.21329737675927077
C001000774,173,0.326543719060099
C001000789,173,0.3039422974587659
C001001003,173,0.2667453426254995
C001001125,173,0.25454482316213095
C001001153,173,0.1835692091613593
C001000002,174,0.23399491381372525
C001000067,174,0.26756348310102956
C001000157,174,0.304129881053408
C001000244,174,0.2832834279791088
C001000551,174,0.21148669301788423
C001000774,174,0.3245334006100924
C001000789,174,0.3019515962401199
C001001003,174,0.26480745668188665
C001001125,174,0.25263030380825646
C001001153,174,0.18186021189492962
C001000002,175,0.23234975442380798
C001000067,175,0.26585538278557475
C001000157,175,0.30237644260704705
C001000244,175,0.2815530454597548
C001000551,175,0.2098966370445174
C001000774,175,0.3227641197510249
C001000789,175,0.30020023405716256
C001001003,175,0.2631037172068562
C001001125,175,0.2509475175089238
C001001153,175,0.18036062345713322
C001000002,176,0.23035948460286537
C001000067,176,0.2637874753360527
C001000157,176,0.30025218072205817
C001000244,176,0.27945751748964204
C001000551,176,0.20797407796969272
C001000774,176,0.32061991483358837
C001000789,176,0.2980785697214984
C001001003,176,0.2610412042838647
C001001125,176,0.24891088682229898
C001001153,176,0.17854892398550104
C001000002,177,0.22847680403988396
